表名	字段名	字段路径	实际数据量	单表空值数	空值率	命名违规数	命名违规率	字段缺失数	字段缺失率	表达违规数	表达违规率	非标准数	非标准率	有值数	有值率	时间	表名	字段名	字段路径	实际数据量	单表空值数	空值率	命名违规数	命名违规率	字段缺失数	字段缺失率	表达违规数	表达违规率	非标准数	非标准率	有值数	有值率	
出院小结	手术麻醉-手术及操作名称	operation_anaethesia-surgery_procedure_name	16257.0	150.0	0.00922679	0.0	0.0	0.0	0.0	66.0	0.00405979	0.0	0.0	16107.0	0.99077321		出院小结	手术麻醉-手术及操作名称	operation_anaethesia-surgery_procedure_name	16257.0	150.0	0.00922679	0.0	0.0	0.0	0.0	66.0	0.00405979	0.0	0.0	16107.0	0.99077321	
出院小结	入院西医诊断-诊断顺位（从属关系）	admission_diagnosis-diagnosis_sequence	84549.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84549.0	1.0		出院小结	入院西医诊断-诊断顺位（从属关系）	admission_diagnosis-diagnosis_sequence	84571.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84571.0	1.0	
出院小结	文档提交者	submit_doctor_name	61091.0	61091.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	文档提交者	submit_doctor_name	61091.0	61091.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	记录/签发者-记录者标示号	recorders-recorder_id	122182.0	122182.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	记录/签发者-记录者标示号	recorders-recorder_id	122182.0	122182.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	手术麻醉-手术及操作编码	operation_anaethesia-surgery_procedure_code	16257.0	16257.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	手术麻醉-手术及操作编码	operation_anaethesia-surgery_procedure_code	16257.0	16257.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	入院中医诊断-病名称	admission_tcm_diagnosis-tcm_disease_name	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	入院中医诊断-病名称	admission_tcm_diagnosis-tcm_disease_name	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	手术麻醉-术中所见	operation_anaethesia-surgical_findings	16257.0	16257.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	手术麻醉-术中所见	operation_anaethesia-surgical_findings	16257.0	16257.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	出院中医诊断-诊断顺位（从属关系）	discharge_tcm_diagnosis-diagnosis_sequence	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	出院中医诊断-诊断顺位（从属关系）	discharge_tcm_diagnosis-diagnosis_sequence	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	手术麻醉-手术日期	operation_anaethesia-surgery_time	16257.0	5194.0	0.31949314	0.0	0.0	0.0	0.0	10905.0	0.67078797	0.0	0.0	11063.0	0.68050686		出院小结	手术麻醉-手术日期	operation_anaethesia-surgery_time	16257.0	5217.0	0.32090792	0.0	0.0	0.0	0.0	9319.0	0.57322999	0.0	0.0	11040.0	0.67909208	
出院小结	入院中医诊断-证名称	admission_tcm_diagnosis-tcm_symptom_name	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	入院中医诊断-证名称	admission_tcm_diagnosis-tcm_symptom_name	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	出院小结-复诊建议	discharge_summary-followup_advice	61091.0	61091.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	出院小结-复诊建议	discharge_summary-followup_advice	61091.0	61091.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	记录/签发者-记录者姓名	recorders-recorder_name	122182.0	58655.0	0.48006253	0.0	0.0	0.0	0.0	45.0	0.0003683	0.0	0.0	63527.0	0.51993747		出院小结	记录/签发者-记录者姓名	recorders-recorder_name	122182.0	58655.0	0.48006253	0.0	0.0	0.0	0.0	45.0	0.0003683	0.0	0.0	63527.0	0.51993747	
出院小结	出院小结-出院情况	discharge_summary-discharge_condition	61091.0	36881.0	0.60370595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24210.0	0.39629405		出院小结	出院小结-出院情况	discharge_summary-discharge_condition	61091.0	36881.0	0.60370595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24210.0	0.39629405	
出院小结	出院小结-入院日期时间	discharge_summary-admission_time	61091.0	34792.0	0.56951106	0.0	0.0	0.0	0.0	22130.0	0.36224648	0.0	0.0	26299.0	0.43048894		出院小结	出院小结-入院日期时间	discharge_summary-admission_time	61091.0	34792.0	0.56951106	0.0	0.0	0.0	0.0	22130.0	0.36224648	0.0	0.0	26299.0	0.43048894	
出院小结	手术麻醉-手术指征	operation_anaethesia-surgical_indications	16257.0	16257.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	手术麻醉-手术指征	operation_anaethesia-surgical_indications	16257.0	16257.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	出院西医诊断-医渡唯一号	discharge_diagnosis-yidu_pkid	101136.0	34627.0	0.34238056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66509.0	0.65761944		出院小结	出院西医诊断-医渡唯一号	discharge_diagnosis-yidu_pkid	101301.0	101301.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	出院小结-出院小结	discharge_summary-discharge_note	61091.0	61091.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	出院小结-出院小结	discharge_summary-discharge_note	61091.0	61091.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	出院小结-诊疗过程描述	discharge_summary-treatment_process	61091.0	41082.0	0.67247221	0.0	0.0	0.0	0.0	154.0	0.00252083	0.0	0.0	20009.0	0.32752779		出院小结	出院小结-诊疗过程描述	discharge_summary-treatment_process	61091.0	41082.0	0.67247221	0.0	0.0	0.0	0.0	154.0	0.00252083	0.0	0.0	20009.0	0.32752779	
出院小结	出院小结-记录内容	discharge_summary-record_content	61091.0	9.0	0.00014732	0.0	0.0	0.0	0.0	10.0	0.00016369	0.0	0.0	61082.0	0.99985268		出院小结	出院小结-记录内容	discharge_summary-record_content	61091.0	9.0	0.00014732	0.0	0.0	0.0	0.0	10.0	0.00016369	0.0	0.0	61082.0	0.99985268	
出院小结	出院小结-入院情况	discharge_summary-admission_condition	61091.0	37069.0	0.60678332	0.0	0.0	0.0	0.0	38.0	0.00062202	0.0	0.0	24022.0	0.39321668		出院小结	出院小结-入院情况	discharge_summary-admission_condition	61091.0	37069.0	0.60678332	0.0	0.0	0.0	0.0	38.0	0.00062202	0.0	0.0	24022.0	0.39321668	
出院小结	手术麻醉	operation_anaethesia	44834.0	0.0	0.0	44834.0	1.0	-44834.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	手术麻醉	operation_anaethesia	44834.0	0.0	0.0	44834.0	1.0	-44834.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	出院中医诊断	discharge_tcm_diagnosis	61091.0	0.0	0.0	61091.0	1.0	-61091.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		出院小结	出院中医诊断	discharge_tcm_diagnosis	61091.0	0.0	0.0	61091.0	1.0	-61091.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
出院小结	记录/签发者-记录时间	recorders-date_of_note	122182.0	45214.0	0.37005451	0.0	0.0	0.0	0.0	8328.0	0.06816061	0.0	0.0	76968.0	0.62994549		出院小结	记录/签发者-记录时间	recorders-date_of_note	122182.0	45214.0	0.37005451	0.0	0.0	0.0	0.0	8328.0	0.06816061	0.0	0.0	76968.0	0.62994549	
非药品医嘱	停止医嘱者ID	dc_practitioner_id	88601600.0	81541294.0	0.92031401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7060306.0	0.07968599		非药品医嘱	停止医嘱者ID	dc_practitioner_id	88601600.0	81541294.0	0.92031401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7060306.0	0.07968599	
非药品医嘱	医疗机构代码	medical_institution_code	88601600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88601600.0	1.0		非药品医嘱	医疗机构代码	medical_institution_code	88601600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88601600.0	1.0	
非药品医嘱	规格	item_specification	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		非药品医嘱	规格	item_specification	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
非药品医嘱	病区	inpatient_area	88601600.0	80069638.0	0.9037042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8531962.0	0.0962958		非药品医嘱	病区	inpatient_area	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
非药品医嘱	医嘱执行科室ID	order_execute_department_id	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		非药品医嘱	医嘱执行科室ID	order_execute_department_id	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
非药品医嘱	医嘱项目代码	order_item_code	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		非药品医嘱	医嘱项目代码	order_item_code	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
非药品医嘱	生产厂家	item_manufacture	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		非药品医嘱	生产厂家	item_manufacture	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
非药品医嘱	数量单位	amount_unit	88601600.0	14436873.0	0.16294145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74164727.0	0.83705855		非药品医嘱	数量单位	amount_unit	88601600.0	14436873.0	0.16294145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74164727.0	0.83705855	
非药品医嘱	病房号	room_no	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		非药品医嘱	病房号	room_no	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
非药品医嘱	医嘱结果状态	result_status	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		非药品医嘱	医嘱结果状态	result_status	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
非药品医嘱	医嘱号	order_no	88601600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88601600.0	1.0		非药品医嘱	医嘱号	order_no	88601600.0	0.0	0.0	0.0	0.0	0.0	0.0	26229428.0	0.29603786	0.0	0.0	88601600.0	1.0	
非药品医嘱	医嘱组号	order_group_no	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		非药品医嘱	医嘱组号	order_group_no	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
非药品医嘱	文档名称	file_name	88601600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88601600.0	1.0		非药品医嘱	文档名称	file_name	88601600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88601600.0	1.0	
非药品医嘱	就诊类型	visit_type	88601600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88601600.0	1.0		非药品医嘱	就诊类型	visit_type	88601600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88601600.0	1.0	
非药品医嘱	就诊标识	visit_sn	88601600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88601600.0	1.0		非药品医嘱	就诊标识	visit_sn	88601600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88601600.0	1.0	
非药品医嘱	医嘱停止时间	order_dc_time	88601600.0	82053495.0	0.92609496	0.0	0.0	0.0	0.0	15404.0	0.00017386	0.0	0.0	6548105.0	0.07390504		非药品医嘱	医嘱停止时间	order_dc_time	88601600.0	82053495.0	0.92609496	0.0	0.0	0.0	0.0	15403.0	0.00017385	0.0	0.0	6548105.0	0.07390504	
非药品医嘱	科室所属专业	department_norm	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		非药品医嘱	科室所属专业	department_norm	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
非药品医嘱	医嘱类型	order_type	88601600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88601600.0	1.0		非药品医嘱	医嘱类型	order_type	88601600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88601600.0	1.0	
非药品医嘱	要求执行时间	requested_execute_time	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		非药品医嘱	要求执行时间	requested_execute_time	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
非药品医嘱	医嘱开立科室ID	order_department_id	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		非药品医嘱	医嘱开立科室ID	order_department_id	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
非药品医嘱	患者标示	patient_sn	88601600.0	312.0	3.52e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88601288.0	0.99999648		非药品医嘱	患者标示	patient_sn	88601600.0	312.0	3.52e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88601288.0	0.99999648	
非药品医嘱	文档类别	doctype	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		非药品医嘱	文档类别	doctype	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
非药品医嘱	医嘱执行科室	order_execute_department_name	88601600.0	21019159.0	0.23723227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67582441.0	0.76276773		非药品医嘱	医嘱执行科室	order_execute_department_name	88601600.0	21019159.0	0.23723227	0.0	0.0	0.0	0.0	121.0	1.37e-06	0.0	0.0	67582441.0	0.76276773	
非药品医嘱	嘱托/备注	comments	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		非药品医嘱	备注	comments	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
非药品医嘱	医嘱结束时间	order_end_time	88601600.0	82053495.0	0.92609496	0.0	0.0	0.0	0.0	15404.0	0.00017386	0.0	0.0	6548105.0	0.07390504		非药品医嘱	医嘱结束时间	order_end_time	88601600.0	82053495.0	0.92609496	0.0	0.0	0.0	0.0	15403.0	0.00017385	0.0	0.0	6548105.0	0.07390504	
非药品医嘱	病区标识	inpatient_area_id	88601600.0	80069638.0	0.9037042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8531962.0	0.0962958		非药品医嘱	病区标识	inpatient_area_id	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
非药品医嘱	医嘱开始时间	order_start_time	88601600.0	0.0	0.0	0.0	0.0	0.0	0.0	15143.0	0.00017091	0.0	0.0	88601600.0	1.0		非药品医嘱	医嘱开始时间	order_start_time	88601600.0	0.0	0.0	0.0	0.0	0.0	0.0	15143.0	0.00017091	0.0	0.0	88601600.0	1.0	
非药品医嘱	优先级	priority	88601600.0	62372172.0	0.70396214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26229428.0	0.29603786		非药品医嘱	优先级	priority	88601600.0	62372172.0	0.70396214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26229428.0	0.29603786	
非药品医嘱	医嘱价格	order_price	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		非药品医嘱	医嘱价格	order_price	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
非药品医嘱	病床号	bed_no	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		非药品医嘱	病床号	bed_no	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
非药品医嘱	停止医嘱者姓名	dc_practitioner_name	88601600.0	82058579.0	0.92615234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6543021.0	0.07384766		非药品医嘱	停止医嘱者姓名	dc_practitioner_name	88601600.0	82058579.0	0.92615234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6543021.0	0.07384766	
非药品医嘱	医嘱开立时间	order_time	88601600.0	0.0	0.0	0.0	0.0	0.0	0.0	15143.0	0.00017091	0.0	0.0	88601600.0	1.0		非药品医嘱	医嘱开立时间	order_time	88601600.0	0.0	0.0	0.0	0.0	0.0	0.0	15143.0	0.00017091	0.0	0.0	88601600.0	1.0	
非药品医嘱	医嘱数量	item_amount	88601600.0	7060306.0	0.07968599	0.0	0.0	0.0	0.0	73009555.0	0.82402073	0.0	0.0	81541294.0	0.92031401		非药品医嘱	医嘱数量	item_amount	88601600.0	7060306.0	0.07968599	0.0	0.0	0.0	0.0	74742571.0	0.84358038	0.0	0.0	81541294.0	0.92031401	
非药品医嘱	科室标识	department_id	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		非药品医嘱	科室标识	department_id	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
非药品医嘱	医嘱状态	order_status	88601600.0	62372172.0	0.70396214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26229428.0	0.29603786		非药品医嘱	医嘱状态	order_status	88601600.0	62372172.0	0.70396214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26229428.0	0.29603786	
非药品医嘱	频次	frequency	88601600.0	74533810.0	0.8412242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14067790.0	0.1587758		非药品医嘱	频次	frequency	88601600.0	74533810.0	0.8412242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14067790.0	0.1587758	
非药品医嘱	医嘱开立者姓名	order_practitioner_name	88601600.0	61050984.0	0.68905058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27550616.0	0.31094942		非药品医嘱	医嘱开立者姓名	order_practitioner_name	88601600.0	61050984.0	0.68905058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27550616.0	0.31094942	
非药品医嘱	医嘱开立者ID	order_practitioner_id	88601600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88601600.0	1.0		非药品医嘱	医嘱开立者ID	order_practitioner_id	88601600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88601600.0	1.0	
非药品医嘱	医嘱项目名称	order_item_name	88601600.0	15808.0	0.00017842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88585792.0	0.99982158		非药品医嘱	医嘱项目名称	order_item_name	88601600.0	15808.0	0.00017842	0.0	0.0	0.0	0.0	5543.0	6.256e-05	0.0	0.0	88585792.0	0.99982158	
非药品医嘱	医渡唯一号	yidu_pkid	88601600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88601600.0	1.0		非药品医嘱	医渡唯一号	yidu_pkid	88601600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88601600.0	1.0	
非药品医嘱	医嘱开立科室	order_department_name	88601600.0	78733107.0	0.88861947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9868493.0	0.11138053		非药品医嘱	医嘱开立科室	order_department_name	88601600.0	78733107.0	0.88861947	0.0	0.0	0.0	0.0	118178.0	0.00133381	0.0	0.0	9868493.0	0.11138053	
非药品医嘱	父医嘱号	parent_order_no	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		非药品医嘱	父医嘱号	parent_order_no	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
非药品医嘱	科室名称	department_name	88601600.0	87265069.0	0.98491527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1336531.0	0.01508473		非药品医嘱	科室名称	department_name	88601600.0	88601600.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
非药品医嘱	医疗机构名称	medical_institution_name	88601600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88601600.0	1.0		非药品医嘱	医疗机构名称	medical_institution_name	88601600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88601600.0	1.0	
患者基本信息	新生儿信息-uuid	newborn_info-uuid	4761113.0	0.0	0.0	#NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4761113.0	1.0		
患者基本信息	过敏史-uuid	allergic_history-uuid	4761113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4761113.0	1.0		
患者基本信息	基本信息-病案号-uuid	basic_info-medical_record_no-uuid	4880939.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4880939.0	1.0		
患者基本信息	基本信息-门诊号-uuid	basic_info-outpatient_no-uuid	4761113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4761113.0	1.0		
患者基本信息	基本信息-住院号-uuid	basic_info-inpatient_no-uuid	4880939.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4880939.0	1.0		
患者基本信息	患者交叉索引-uuid	pix_domain-uuid	5082838.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5082838.0	1.0		
患者基本信息	患者医疗保险信息-uuid	medical_insurance-uuid	5031908.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5031908.0	1.0		
患者基本信息	uuid	uuid	4761113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4761113.0	1.0		
就诊信息	卫生事件摘要信息-挂号科室ID	affair_info-registered_department_id	29271273.0	949822.0	0.03244895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28321451.0	0.96755105		
就诊信息	患者医疗保险信息-uuid	medical_insurance-uuid	29271273.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29271273.0	1.0		
就诊信息	患者基本信息-体重kg	basic_info-weight_kg	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		
就诊信息	uuid	uuid	29271273.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29271273.0	1.0		
就诊信息	卫生事件摘要信息-挂号科室名称	affair_info-registered_department_name	29271273.0	953360.0	0.03256982	0.0	0.0	0.0	0.0	28.0	9.6e-07	0.0	0.0	28317913.0	0.96743018		
检查记录	检查记录-活检标本-uuid	exam_note-biopsy_specimen-uuid	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		
检查记录	检查记录-刷检标本-uuid	exam_note-brushing_specimen-uuid	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		
检查记录	检查记录-原始检查类型编码	exam_note-original_exam_type_code	2354398.0	2354398.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		
检查记录	检查记录-检查设备ID	exam_note-exam_equipment_id	2354398.0	2354398.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		
检查记录	检查记录-uuid	exam_note-uuid	2354398.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2354398.0	1.0		
检查记录	检查报告-检查子项目集-uuid	exam_report-item-uuid	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		
检查记录	检查报告-阴阳性	exam_report-positive_negative_indicator	2231710.0	2231710.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		
检查记录	检查记录-原始检查类型名称	exam_note-original_exam_type	2354398.0	2354398.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		
检查记录	uuid	uuid	2231710.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2231710.0	1.0		
检查记录	检查记录-检查项目编码	exam_note-exam_item_code	2354398.0	2354398.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		
检验记录	实验室检验记录-优先级	lab_test_note-priority	7528258.0	7528258.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		
检验记录	检验报告-检验子项-检验子项目LONIC编码	test_report-composite_item-item_lonic_code	90697802.0	90697802.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		
检验记录	检验报告-检验子项-泛定量结果	test_report-composite_item-extend_quantitive_value	90697802.0	18680780.0	0.20596728	0.0	0.0	0.0	0.0	8.0	9e-08	0.0	0.0	72017022.0	0.79403272		
检验记录	实验室检验记录-申请科室ID	lab_test_note-request_department_id	7528258.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7528258.0	1.0		
检验记录	实验室检验记录-临床诊断	lab_test_note-disease_name	7528258.0	7528258.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		
检验记录	实验室检验记录-检验科室	lab_test_note-test_department	7528258.0	7528258.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		
检验记录	检验报告-检验子项-uuid	test_report-composite_item-uuid	90697802.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90697802.0	1.0		
